w(3962111,383505884606,889637355018,889637355019)
w(11402576,10628393480,889637355018,889637355020)
r(11402576,10628393480,318655688268,318655688269)
w(3962111,798534182878,318655688268,318655688269)
w(3962111,702955028300,376709210258,376709210259)
r(3962111,702955028300,376709210258,376709210259)
r(11402576,10628393480,318655688268,318655688270)
w(11402576,564273026105,779936884092,779936884093)
w(3962111,638003724039,779936884092,779936884093)
r(3962111,383505884606,391701941166,391701941167)
r(11402576,10628393480,318655688268,318655688270)
w(11402576,609751044963,318655688268,318655688271)
r(3962111,383505884606,391701941166,391701941167)
r(3962111,798534182878,318655688268,318655688271)
w(3962111,643439347656,376709210258,376709210260)
r(3962111,643439347656,376709210258,376709210260)
w(11402576,378384087975,391701941166,391701941168)
r(11402576,609751044963,318655688268,318655688272)
r(3962111,702955028300,318655688268,318655688272)
w(11402576,860058598435,376709210258,376709210261)
r(3962111,702955028300,391701941166,391701941168)
w(3962111,178008083351,318655688268,318655688273)
r(3962111,178008083351,318655688268,318655688273)
r(3962111,643439347656,376709210258,376709210261)
w(3962111,267191259450,318655688268,318655688274)
w(3962111,466248483514,318655688268,318655688274)
r(3962111,466248483514,318655688268,318655688275)
r(11402576,564273026105,779936884092,779936884094)
r(11402576,564273026105,318655688268,318655688275)
r(11402576,564273026105,391701941166,391701941169)
w(3962111,253944970067,376709210258,376709210262)
r(3962111,253944970067,376709210258,376709210262)
r(11402576,564273026105,779936884092,779936884094)
r(11402576,564273026105,391701941166,391701941169)
w(3962111,465023307364,318655688268,318655688276)
r(11402576,860058598435,318655688268,318655688276)
w(3962111,157293076432,391701941166,391701941170)
r(3962111,466248483514,779936884092,779936884095)
w(11402576,876039451549,318655688268,318655688277)
w(3962111,683430906892,318655688268,318655688277)
r(11402576,860058598435,376709210258,376709210263)
r(3962111,466248483514,779936884092,779936884095)
r(11402576,860058598435,391701941166,391701941170)
r(3962111,465023307364,376709210258,376709210263)
w(11402576,867923847699,318655688268,318655688278)
w(11402576,71342268673,318655688268,318655688278)
w(3962111,267806863288,318655688268,318655688279)
r(3962111,267806863288,318655688268,318655688279)
w(11402576,359958801970,779936884092,779936884096)
w(11402576,286596289270,376709210258,376709210264)
r(3962111,683430906892,391701941166,391701941171)
r(3962111,683430906892,779936884092,779936884096)
r(11402576,286596289270,376709210258,376709210264)
r(3962111,267806863288,318655688268,318655688280)
w(3962111,164649136398,391701941166,391701941171)
r(11402576,71342268673,318655688268,318655688280)
w(3962111,159514765741,376709210258,376709210265)
w(3962111,737322840823,376709210258,376709210265)
w(3962111,540839037747,779936884092,779936884097)
w(3962111,414762726715,779936884092,779936884097)
r(3962111,267806863288,391701941166,391701941172)
w(11402576,330119680548,391701941166,391701941172)
w(3962111,835081424327,376709210258,376709210266)
w(3962111,705257172438,318655688268,318655688281)
r(11402576,286596289270,376709210258,376709210266)
w(3962111,379788587339,779936884092,779936884098)
w(3962111,407566204321,779936884092,779936884098)
r(11402576,286596289270,318655688268,318655688281)
w(3962111,881986537614,391701941166,391701941173)
w(3962111,8038633084,391701941166,391701941173)
r(3962111,407566204321,779936884092,779936884099)
r(11402576,286596289270,779936884092,779936884099)
w(11402576,785504966018,376709210258,376709210267)
