w(12820856,130924074936,466142714908,466142714909)
w(11748587,567071039113,466142714908,466142714910)
w(12820856,186830115503,740288590066,740288590067)
r(12820856,186830115503,740288590066,740288590067)
r(12820856,130924074936,876552735270,876552735271)
w(11748587,427258228333,876552735270,876552735271)
w(11748587,549666368546,876552735270,876552735272)
w(11748587,275383891602,740288590066,740288590068)
r(11748587,567071039113,544502857701,544502857702)
w(12820856,873169194119,544502857701,544502857702)
r(12820856,130924074936,876552735270,876552735272)
w(11748587,28373522882,876552735270,876552735273)
w(11748587,577002058626,876552735270,876552735273)
w(12820856,239978026082,740288590066,740288590068)
w(11748587,737372504328,876552735270,876552735274)
r(11748587,737372504328,876552735270,876552735274)
w(12820856,366270903558,876552735270,876552735275)
w(12820856,451694025928,876552735270,876552735275)
r(11748587,737372504328,876552735270,876552735276)
w(11748587,196021375735,876552735270,876552735276)
w(12820856,173529511471,876552735270,876552735277)
w(12820856,831650754988,876552735270,876552735277)
w(11748587,735273578708,876552735270,876552735278)
r(12820856,451694025928,544502857701,544502857703)
w(11748587,214674058595,544502857701,544502857703)
w(12820856,164336777966,876552735270,876552735278)
w(12820856,732053254164,876552735270,876552735279)
r(12820856,732053254164,876552735270,876552735279)
r(12820856,732053254164,876552735270,876552735280)
w(11748587,441707295112,876552735270,876552735280)
r(12820856,164336777966,740288590066,740288590069)
w(11748587,795703465692,876552735270,876552735281)
w(12820856,531376444549,876552735270,876552735281)
r(11748587,735273578708,740288590066,740288590069)
r(11748587,441707295112,544502857701,544502857704)
r(11748587,795703465692,876552735270,876552735282)
r(12820856,531376444549,544502857701,544502857704)
r(12820856,531376444549,876552735270,876552735282)
w(11748587,119814111161,740288590066,740288590070)
r(11748587,119814111161,740288590066,740288590070)
r(11748587,795703465692,876552735270,876552735283)
r(11748587,795703465692,876552735270,876552735283)
w(12820856,350351534299,740288590066,740288590071)
w(12820856,520778458564,876552735270,876552735284)
w(12820856,830106581231,876552735270,876552735284)
w(12820856,460341291747,544502857701,544502857705)
w(11748587,592282526127,544502857701,544502857705)
r(11748587,119814111161,740288590066,740288590071)
r(11748587,119814111161,876552735270,876552735285)
r(11748587,119814111161,876552735270,876552735285)
w(11748587,278571034309,876552735270,876552735286)
w(12820856,492578076896,544502857701,544502857706)
w(12820856,313587168698,544502857701,544502857706)
w(11748587,446434403205,876552735270,876552735286)
r(11748587,592282526127,740288590066,740288590072)
w(11748587,490416019757,740288590066,740288590072)
w(11748587,77951782442,544502857701,544502857707)
w(12820856,42649111681,876552735270,876552735287)
r(12820856,42649111681,876552735270,876552735287)
w(11748587,640648279165,740288590066,740288590073)
r(12820856,313587168698,544502857701,544502857707)
r(11748587,640648279165,740288590066,740288590073)
w(11748587,359844942201,876552735270,876552735288)
w(11748587,98969000171,876552735270,876552735288)
w(12820856,892054828068,740288590066,740288590074)
r(11748587,98969000171,876552735270,876552735289)
w(11748587,447339448269,740288590066,740288590074)
r(11748587,98969000171,876552735270,876552735289)
r(11748587,98969000171,544502857701,544502857708)
r(11748587,98969000171,544502857701,544502857708)
r(12820856,42649111681,876552735270,876552735290)
w(11748587,201426564205,876552735270,876552735290)
r(12820856,892054828068,740288590066,740288590075)
w(11748587,335405465520,740288590066,740288590075)
w(11748587,218153034268,544502857701,544502857709)
w(12820856,849063296525,544502857701,544502857709)
r(11748587,335405465520,876552735270,876552735291)
r(11748587,335405465520,740288590066,740288590076)
r(12820856,892054828068,876552735270,876552735291)
r(11748587,335405465520,740288590066,740288590076)
r(11748587,218153034268,544502857701,544502857710)
r(11748587,218153034268,544502857701,544502857710)
w(12820856,276043419049,544502857701,544502857711)
r(12820856,849063296525,740288590066,740288590077)
w(12820856,49129099385,740288590066,740288590077)
r(11748587,218153034268,876552735270,876552735292)
w(11748587,377890973902,876552735270,876552735292)
w(11748587,503609436458,544502857701,544502857711)
